[#CLIENT#] INFO: CS350 Client Version 3.0
[#CLIENT#] INFO: setting client port as: 3600
[#CLIENT#] INFO: setting distribution: 1
[#CLIENT#] INFO: Initiating connection...
[#CLIENT#] R[998]: Sent: 21282.781051476 Recv: 21282.896388601 Exp: 21282.896256268 Len: 0.050000000 Rejected: No
[#CLIENT#] R[999]: Sent: 21282.804824185 Recv: 21282.946553268 Exp: 21282.946388601 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1000]: Sent: 21282.847144143 Recv: 21282.996696226 Exp: 21282.996553268 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1001]: Sent: 21282.881142810 Recv: 21283.046805726 Exp: 21283.046696226 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1002]: Sent: 21282.938048685 Recv: 21283.096953768 Exp: 21283.096805726 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1003]: Sent: 21283.008275560 Recv: 21283.147114477 Exp: 21283.146953768 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1004]: Sent: 21283.042740810 Recv: 21283.197243018 Exp: 21283.197114477 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1005]: Sent: 21283.086058226 Recv: 21283.247373227 Exp: 21283.247243018 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1006]: Sent: 21283.086399143 Recv: 21283.297507810 Exp: 21283.297373227 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1007]: Sent: 21283.103801893 Recv: 21283.347613977 Exp: 21283.347507810 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1008]: Sent: 21283.115710435 Recv: 21283.397745477 Exp: 21283.397613977 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1009]: Sent: 21283.181417560 Recv: 21283.447893977 Exp: 21283.447745477 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1010]: Sent: 21283.214132393 Recv: 21283.498098560 Exp: 21283.497893977 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1011]: Sent: 21283.229206102 Recv: 21283.548218018 Exp: 21283.548098560 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1012]: Sent: 21283.288084768 Recv: 21283.598359935 Exp: 21283.598218018 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1013]: Sent: 21283.301854560 Recv: 21283.648492393 Exp: 21283.648359935 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1014]: Sent: 21283.325798018 Recv: 21283.698626893 Exp: 21283.698492393 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1015]: Sent: 21283.365955685 Recv: 21283.748766477 Exp: 21283.748626893 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1016]: Sent: 21283.396937310 Recv: 21283.798902185 Exp: 21283.798766477 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1017]: Sent: 21283.420351602 Recv: 21283.849050310 Exp: 21283.848902185 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1018]: Sent: 21283.423244018 Recv: 21283.899169685 Exp: 21283.899050310 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1019]: Sent: 21283.428768560 Recv: 21283.949279019 Exp: 21283.949169685 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1020]: Sent: 21283.520869935 Recv: 21283.999426560 Exp: 21283.999279019 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1021]: Sent: 21283.638285893 Recv: 21284.049530560 Exp: 21284.049426560 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1022]: Sent: 21283.878138227 Recv: 21284.099675102 Exp: 21284.099530560 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1023]: Sent: 21283.919212560 Recv: 21284.149922102 Exp: 21284.149675102 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1024]: Sent: 21283.937887394 Recv: 21284.200208477 Exp: 21284.199922102 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1025]: Sent: 21283.948951727 Recv: 21284.252276227 Exp: 21284.250208477 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1026]: Sent: 21283.973710977 Recv: 21284.302365935 Exp: 21284.302276227 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1027]: Sent: 21284.007081685 Recv: 21284.352510935 Exp: 21284.352365935 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1028]: Sent: 21284.113955352 Recv: 21284.402652810 Exp: 21284.402510935 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1029]: Sent: 21284.177932977 Recv: 21284.452805477 Exp: 21284.452652810 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1030]: Sent: 21284.263723060 Recv: 21284.502960435 Exp: 21284.502805477 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1031]: Sent: 21284.290949519 Recv: 21284.553358311 Exp: 21284.552960435 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1032]: Sent: 21284.299377560 Recv: 21284.603480394 Exp: 21284.603358311 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1033]: Sent: 21284.330299435 Recv: 21284.653614686 Exp: 21284.653480394 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1034]: Sent: 21284.336393310 Recv: 21284.703749102 Exp: 21284.703614686 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1035]: Sent: 21284.387396394 Recv: 21284.753862269 Exp: 21284.753749102 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1036]: Sent: 21284.578174519 Recv: 21284.804050602 Exp: 21284.803862269 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1037]: Sent: 21284.584688727 Recv: 21284.854171769 Exp: 21284.854050602 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1038]: Sent: 21284.697682602 Recv: 21284.904314311 Exp: 21284.904171769 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1039]: Sent: 21284.707391852 Recv: 21284.954450436 Exp: 21284.954314311 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1040]: Sent: 21284.797588061 Recv: 21285.004580186 Exp: 21285.004450436 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1041]: Sent: 21284.818533644 Recv: 21285.054727477 Exp: 21285.054580186 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1042]: Sent: 21284.846600977 Recv: 21285.104973477 Exp: 21285.104727477 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1043]: Sent: 21284.880426811 Recv: 21285.155284102 Exp: 21285.154973477 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1044]: Sent: 21284.922680519 Recv: 21285.205413477 Exp: 21285.205284102 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1045]: Sent: 21284.998697602 Recv: 21285.255569728 Exp: 21285.255413477 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1046]: Sent: 21285.193657561 Recv: 21285.305694894 Exp: 21285.305569728 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1047]: Sent: 21285.370878478 Recv: 21285.421155019 Exp: 21285.420878478 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1048]: Sent: 21285.376133019 Recv: 21285.471290311 Exp: 21285.471155019 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1049]: Sent: 21285.377302978 Recv: 21285.521400978 Exp: 21285.521290311 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1050]: Sent: 21285.380347686 Recv: 21285.571561061 Exp: 21285.571400978 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1051]: Sent: 21285.507133228 Recv: 21285.621683603 Exp: 21285.621561061 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1052]: Sent: 21285.634883603 Recv: 21285.685149769 Exp: 21285.684883603 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1053]: Sent: 21285.637210561 Recv: 21285.735251061 Exp: 21285.735149769 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1054]: Sent: 21285.667418144 Recv: 21285.785418019 Exp: 21285.785251061 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1055]: Sent: 21285.678733311 Recv: 21285.835626228 Exp: 21285.835418019 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1056]: Sent: 21285.692585394 Recv: 21285.885769811 Exp: 21285.885626228 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1057]: Sent: 21285.776392936 Recv: 21285.935901811 Exp: 21285.935769811 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1058]: Sent: 21285.830643228 Recv: 21285.986037770 Exp: 21285.985901811 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1059]: Sent: 21285.834948811 Recv: 21286.036202520 Exp: 21286.036037770 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1060]: Sent: 21285.869361728 Recv: 21286.086297353 Exp: 21286.086202520 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1061]: Sent: 21285.898607311 Recv: 21286.136433186 Exp: 21286.136297353 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1062]: Sent: 21285.932920895 Recv: 21286.186516228 Exp: 21286.186433186 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1063]: Sent: 21285.984112561 Recv: 21286.236654145 Exp: 21286.236516228 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1064]: Sent: 21286.084476478 Recv: 21286.286801811 Exp: 21286.286654145 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1065]: Sent: 21286.130593228 Recv: 21286.336878561 Exp: 21286.336801811 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1066]: Sent: 21286.143225728 Recv: 21286.387053770 Exp: 21286.386878561 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1067]: Sent: 21286.233624770 Recv: 21286.437160395 Exp: 21286.437053770 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1068]: Sent: 21286.295730436 Recv: 21286.487304645 Exp: 21286.487160395 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1069]: Sent: 21286.299945853 Recv: 21286.539887936 Exp: 21286.537304645 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1070]: Sent: 21286.482463645 Recv: 21286.590023561 Exp: 21286.589887936 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1071]: Sent: 21286.518370020 Recv: 21286.640188603 Exp: 21286.640023561 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1072]: Sent: 21286.545412395 Recv: 21286.690329020 Exp: 21286.690188603 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1073]: Sent: 21286.570131353 Recv: 21286.740442437 Exp: 21286.740329020 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1074]: Sent: 21286.718580687 Recv: 21286.790581270 Exp: 21286.790442437 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1075]: Sent: 21286.856860437 Recv: 21286.907235103 Exp: 21286.906860437 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1076]: Sent: 21286.863643812 Recv: 21286.957369520 Exp: 21286.957235103 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1077]: Sent: 21286.992143812 Recv: 21287.042676312 Exp: 21287.042143812 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1078]: Sent: 21287.108188270 Recv: 21287.158496687 Exp: 21287.158188270 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1079]: Sent: 21287.120117895 Recv: 21287.210364145 Exp: 21287.208496687 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1080]: Sent: 21287.261507145 Recv: 21287.311864729 Exp: 21287.311507145 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1081]: Sent: 21287.408315270 Recv: 21287.458665729 Exp: 21287.458315270 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1082]: Sent: 21287.413625104 Recv: 21287.508782270 Exp: 21287.508665729 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1083]: Sent: 21287.509236604 Recv: 21287.559459187 Exp: 21287.559236604 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1084]: Sent: 21287.701194479 Recv: 21287.751543895 Exp: 21287.751194479 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1085]: Sent: 21287.740806604 Recv: 21287.801646020 Exp: 21287.801543895 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1086]: Sent: 21287.741146062 Recv: 21287.851782270 Exp: 21287.851646020 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1087]: Sent: 21287.752766520 Recv: 21287.901948229 Exp: 21287.901782270 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1088]: Sent: 21287.771621895 Recv: 21287.952129020 Exp: 21287.951948229 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1089]: Sent: 21287.826522020 Recv: 21288.002262895 Exp: 21288.002129020 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1090]: Sent: 21287.843480687 Recv: 21288.052383687 Exp: 21288.052262895 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1091]: Sent: 21287.920237020 Recv: 21288.102541479 Exp: 21288.102383687 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1092]: Sent: 21287.922382687 Recv: 21288.152719104 Exp: 21288.152541479 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1093]: Sent: 21287.993516812 Recv: 21288.202936062 Exp: 21288.202719104 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1094]: Sent: 21288.017551271 Recv: 21288.253119146 Exp: 21288.252936062 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1095]: Sent: 21288.131854479 Recv: 21288.303225271 Exp: 21288.303119146 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1096]: Sent: 21288.150623104 Recv: 21288.353379396 Exp: 21288.353225271 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1097]: Sent: 21288.195375687 Recv: 21288.403527896 Exp: 21288.403379396 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1098]: Sent: 21288.257941354 Recv: 21288.453621021 Exp: 21288.453527896 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1099]: Sent: 21288.433740812 Recv: 21288.503757771 Exp: 21288.503621021 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1100]: Sent: 21288.488177437 Recv: 21288.553974979 Exp: 21288.553757771 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1101]: Sent: 21288.544690396 Recv: 21288.604108771 Exp: 21288.603974979 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1102]: Sent: 21288.576252687 Recv: 21288.654259646 Exp: 21288.654108771 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1103]: Sent: 21288.576796729 Recv: 21288.704414063 Exp: 21288.704259646 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1104]: Sent: 21288.884150688 Recv: 21288.934429229 Exp: 21288.934150688 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1105]: Sent: 21288.909386229 Recv: 21288.984566979 Exp: 21288.984429229 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1106]: Sent: 21289.053704438 Recv: 21289.103962896 Exp: 21289.103704438 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1107]: Sent: 21289.059607479 Recv: 21289.154151563 Exp: 21289.153962896 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1108]: Sent: 21289.076720104 Recv: 21289.204326063 Exp: 21289.204151563 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1109]: Sent: 21289.166454438 Recv: 21289.254527063 Exp: 21289.254326063 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1110]: Sent: 21289.185797313 Recv: 21289.304647063 Exp: 21289.304527063 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1111]: Sent: 21289.197263104 Recv: 21289.354791563 Exp: 21289.354647063 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1112]: Sent: 21289.269970438 Recv: 21289.404893313 Exp: 21289.404791563 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1113]: Sent: 21289.296726813 Recv: 21289.455174813 Exp: 21289.454893313 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1114]: Sent: 21289.297207021 Recv: 21289.505199188 Exp: 21289.505174813 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1115]: Sent: 21289.363787104 Recv: 21289.555342730 Exp: 21289.555199188 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1116]: Sent: 21289.486253188 Recv: 21289.605481605 Exp: 21289.605342730 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1117]: Sent: 21289.486984688 Recv: 21289.655584730 Exp: 21289.655481605 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1118]: Sent: 21289.607821105 Recv: 21289.705740896 Exp: 21289.705584730 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1119]: Sent: 21289.618673313 Recv: 21289.757381438 Exp: 21289.755740896 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1120]: Sent: 21289.675340271 Recv: 21289.807525980 Exp: 21289.807381438 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1121]: Sent: 21289.684345563 Recv: 21289.857634605 Exp: 21289.857525980 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1122]: Sent: 21289.828562938 Recv: 21289.907761188 Exp: 21289.907634605 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1123]: Sent: 21289.891202938 Recv: 21289.957903021 Exp: 21289.957761188 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1124]: Sent: 21290.004661355 Recv: 21290.054921188 Exp: 21290.054661355 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1125]: Sent: 21290.022682396 Recv: 21290.105060022 Exp: 21290.104921188 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1126]: Sent: 21290.066801313 Recv: 21290.155190480 Exp: 21290.155060022 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1127]: Sent: 21290.076253771 Recv: 21290.205311397 Exp: 21290.205190480 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1128]: Sent: 21290.174280147 Recv: 21290.255452855 Exp: 21290.255311397 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1129]: Sent: 21290.188383897 Recv: 21290.305615813 Exp: 21290.305452855 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1130]: Sent: 21290.195126563 Recv: 21290.355727397 Exp: 21290.355615813 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1131]: Sent: 21290.228686230 Recv: 21290.405856480 Exp: 21290.405727397 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1132]: Sent: 21290.338328105 Recv: 21290.455998772 Exp: 21290.455856480 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1133]: Sent: 21290.382253355 Recv: 21290.509372313 Exp: 21290.505998772 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1134]: Sent: 21290.416711605 Recv: 21290.556379022 Exp: 21290.559372313 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1135]: Sent: 21290.524795855 Recv: 21290.606532188 Exp: 21290.606379022 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1136]: Sent: 21290.658370522 Recv: 21290.708696647 Exp: 21290.708370522 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1137]: Sent: 21290.685630730 Recv: 21290.758833772 Exp: 21290.758696647 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1138]: Sent: 21290.859337730 Recv: 21290.910080439 Exp: 21290.909337730 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1139]: Sent: 21290.870078730 Recv: 21290.960338105 Exp: 21290.960080439 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1140]: Sent: 21290.881660064 Recv: 21291.010500230 Exp: 21291.010338105 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1141]: Sent: 21290.897466480 Recv: 21291.060629230 Exp: 21291.060500230 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1142]: Sent: 21290.922304814 Recv: 21291.110736022 Exp: 21291.110629230 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1143]: Sent: 21291.060930480 Recv: 21291.160857605 Exp: 21291.160736022 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1144]: Sent: 21291.115904314 Recv: 21291.211046647 Exp: 21291.210857605 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1145]: Sent: 21291.141424272 Recv: 21291.261257230 Exp: 21291.261046647 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1146]: Sent: 21291.194636397 Recv: 21291.311433230 Exp: 21291.311257230 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1147]: Sent: 21291.235199147 Recv: 21291.361587480 Exp: 21291.361433230 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1148]: Sent: 21291.261751022 Recv: 21291.411700439 Exp: 21291.411587480 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1149]: Sent: 21291.300727314 Recv: 21291.461836147 Exp: 21291.461700439 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1150]: Sent: 21291.366559105 Recv: 21291.511961314 Exp: 21291.511836147 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1151]: Sent: 21291.367627439 Recv: 21291.562121439 Exp: 21291.561961314 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1152]: Sent: 21291.425983897 Recv: 21291.612285939 Exp: 21291.612121439 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1153]: Sent: 21291.479783772 Recv: 21291.662420189 Exp: 21291.662285939 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1154]: Sent: 21291.545603731 Recv: 21291.712497231 Exp: 21291.712420189 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1155]: Sent: 21291.586475731 Recv: 21291.762624272 Exp: 21291.762497231 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1156]: Sent: 21291.712053439 Recv: 21291.812750939 Exp: 21291.812624272 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1157]: Sent: 21291.727489064 Recv: 21291.862846731 Exp: 21291.862750939 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1158]: Sent: 21291.790070272 Recv: 21291.912977022 Exp: 21291.912846731 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1159]: Sent: 21291.861677439 Recv: 21291.963172439 Exp: 21291.962977022 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1160]: Sent: 21291.896464439 Recv: 21292.013293314 Exp: 21292.013172439 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1161]: Sent: 21291.982787356 Recv: 21292.063412689 Exp: 21292.063293314 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1162]: Sent: 21291.993671689 Recv: 21292.113544397 Exp: 21292.113412689 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1163]: Sent: 21292.015542356 Recv: 21292.163677356 Exp: 21292.163544397 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1164]: Sent: 21292.038149397 Recv: 21292.213807856 Exp: 21292.213677356 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1165]: Sent: 21292.094614147 Recv: 21292.263943106 Exp: 21292.263807856 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1166]: Sent: 21292.105863689 Recv: 21292.314098439 Exp: 21292.313943106 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1167]: Sent: 21292.121398397 Recv: 21292.365538189 Exp: 21292.364098439 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1168]: Sent: 21292.122801106 Recv: 21292.415656856 Exp: 21292.415538189 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1169]: Sent: 21292.131080439 Recv: 21292.465756023 Exp: 21292.465656856 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1170]: Sent: 21292.161148147 Recv: 21292.515916314 Exp: 21292.515756023 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1171]: Sent: 21292.174482564 Recv: 21292.566166814 Exp: 21292.565916314 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1172]: Sent: 21292.201598023 Recv: 21292.616307314 Exp: 21292.616166814 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1173]: Sent: 21292.285202439 Recv: 21292.666442231 Exp: 21292.666307314 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1174]: Sent: 21292.293035398 Recv: 21292.716584814 Exp: 21292.716442231 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1175]: Sent: 21292.293840398 Recv: 21292.766667356 Exp: 21292.766584814 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1176]: Sent: 21292.302571939 Recv: 21292.816796481 Exp: 21292.816667356 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1177]: Sent: 21292.378611689 Recv: 21292.866935314 Exp: 21292.866796481 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1178]: Sent: 21292.420699689 Recv: 21292.917095856 Exp: 21292.916935314 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1179]: Sent: 21292.461998523 Recv: 21292.967216273 Exp: 21292.967095856 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1180]: Sent: 21292.477842481 Recv: 21293.017373523 Exp: 21293.017216273 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1181]: Sent: 21292.492065189 Recv: 21292.515980523 Exp: 21292.492065189 Len: 0.050000000 Rejected: Yes
[#CLIENT#] R[1182]: Sent: 21292.535449064 Recv: 21293.067507356 Exp: 21293.067373523 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1183]: Sent: 21292.661837648 Recv: 21293.117648648 Exp: 21293.117507356 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1184]: Sent: 21292.765183898 Recv: 21293.167783773 Exp: 21293.167648648 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1185]: Sent: 21292.780184523 Recv: 21293.217925065 Exp: 21293.217783773 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1186]: Sent: 21292.810262898 Recv: 21293.268086231 Exp: 21293.267925065 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1187]: Sent: 21292.885050856 Recv: 21293.318216065 Exp: 21293.318086231 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1188]: Sent: 21292.921133565 Recv: 21293.368357315 Exp: 21293.368216065 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1189]: Sent: 21292.926599231 Recv: 21293.418496731 Exp: 21293.418357315 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1190]: Sent: 21292.961218940 Recv: 21293.468632398 Exp: 21293.468496731 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1191]: Sent: 21293.118699773 Recv: 21293.518762940 Exp: 21293.518632398 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1192]: Sent: 21293.238157648 Recv: 21293.568915565 Exp: 21293.568762940 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1193]: Sent: 21293.295165190 Recv: 21293.619048940 Exp: 21293.618915565 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1194]: Sent: 21293.312469106 Recv: 21293.669178982 Exp: 21293.669048940 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1195]: Sent: 21293.325933398 Recv: 21293.719344815 Exp: 21293.719178982 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1196]: Sent: 21293.344062815 Recv: 21293.769477648 Exp: 21293.769344815 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1197]: Sent: 21293.377152356 Recv: 21293.819623898 Exp: 21293.819477648 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1198]: Sent: 21293.411300815 Recv: 21293.869738732 Exp: 21293.869623898 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1199]: Sent: 21293.431359106 Recv: 21293.919869773 Exp: 21293.919738732 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1200]: Sent: 21293.480525856 Recv: 21293.970021607 Exp: 21293.969869773 Len: 0.050000000 Rejected: No
[#CLIENT#] R[1201]: Sent: 21293.596556232 Recv: 21294.020200315 Exp: 21294.020021607 Len: 0.050000000 Rejected: No
